0.2828698,0.02185608,-0.009220531,0.958865,0.252704,0.02204546,-0.01518666,0.9671733,0.9135878,-0.005587971,-0.3243848,-0.2451542,0.5037937,-0.005707747,0.8267133,-0.250409,0.5890465,-0.01009201,0.6759373,-0.4427542,0.9908091,0.002547982,-0.07612631,0.1117845,0.9063597,0.002120335,-0.412134,0.09302284,0.8479909,0.01206941,0.01972479,0.5295063,0.9570578,-0.005074986,0.1855863,-0.2226486,-0.5675631,0.005924257,0.7812076,0.2599077,-0.6059775,0.002925659,0.7850529,0.1283538,0.9781831,0.002719018,0.1700612,0.1192881,0.8634322,0.00220068,0.4951352,0.09654773,0.8346477,0.01220077,0.1292321,0.5352696,
0.2933996,0.02186255,-0.01331558,0.9556472,0.2621756,0.02206277,-0.02668666,0.9643988,0.8929555,-0.005866318,-0.3699215,-0.2564261,0.5439139,-0.006143398,0.794989,-0.2685377,0.8169822,-0.004906124,0.5352809,-0.2144545,0.9901665,0.002673737,-0.07683662,0.1168733,0.9034783,0.002132144,-0.4183735,0.09319942,0.8372129,0.01202822,-0.1499771,0.5257726,0.9258043,-0.005512078,0.2912098,-0.2409417,-0.4859163,0.006612485,0.8248008,0.2890423,-0.6772191,0.003270572,0.7217517,0.1429619,0.9589667,0.002889647,0.2538111,0.1263111,0.90674,0.002169691,0.410881,0.09484065,0.8495699,0.01190463,0.08546472,0.5203702,
0.2902745,0.01409964,-0.02709585,0.9564558,0.2809557,0.01413496,-0.03831384,0.9588515,0.8750486,-0.003962942,-0.4024995,-0.2688281,0.4819226,-0.004280861,0.8266823,-0.2903942,0.7946663,-0.003567915,0.556699,-0.2420312,0.9924176,0.001811458,0.002091729,0.1228812,0.9186438,0.001229605,-0.3861799,0.08341087,0.832023,0.008063562,-0.09202486,0.5469956,0.9241561,-0.003604584,0.2934844,-0.2445187,-0.5158297,0.004084727,0.8106322,0.2770894,-0.6319461,0.003840892,0.7298931,0.2605487,0.9572601,0.001937413,0.2576371,0.1314254,0.8598809,0.001488756,0.5004036,0.1009905,0.8371361,0.007865379,0.120266,0.5335518,
0.2867732,0.03644873,0.01102706,0.9572414,0.257942,0.03651001,0.1128628,0.9588508,0.9230806,-0.0104498,-0.2692506,-0.2744399,0.4081752,-0.01261227,0.8505993,-0.3312321,-0.06823476,-0.005556298,0.9869244,-0.1459233,0.9902492,0.004858672,-0.05568387,0.1276018,0.9455896,0.00333785,-0.3133126,0.08766089,0.839811,0.0204001,-0.08521266,0.5357612,0.878673,-0.009311003,0.4099407,-0.2445319,-0.6272377,0.01000887,0.7330604,0.2628598,-0.6368153,0.006560311,0.7514911,0.1722914,0.9725549,0.005168286,0.1889098,0.1357331,0.7750333,0.00339061,0.6256058,0.08904651,0.8278642,0.02066172,0.1405853,0.5426322,
0.2967297,0.02190676,-0.01007342,0.9546571,0.2803149,0.02194751,-0.07860374,0.9564326,0.8587358,-0.006326851,-0.4318742,-0.2757127,0.5682088,-0.006345929,0.7749981,-0.2765441,0.7951812,-0.004745466,0.5699989,-0.2067988,0.9919468,0.002896976,-0.009768433,0.126245,0.8743326,0.001926711,-0.4780053,0.08396259,0.839307,0.01240411,-0.05671859,0.5405487,0.9370793,-0.0056566,0.2471561,-0.2465044,-0.5639263,0.006789635,0.7709709,0.29588,-0.482814,0.004578345,0.85268,0.199516,0.9198083,0.003053511,0.3691026,0.1330665,0.9530181,0.00202035,0.2898292,0.08804321,0.8294924,0.01241313,0.1384574,0.5409417,
0.2942431,0.01889825,-0.01386541,0.9554432,0.2646803,0.01900904,-0.07730977,0.9610443,0.8678396,-0.005308729,-0.4180795,-0.2683946,0.5354804,-0.005496742,0.7974974,-0.2779,0.7896402,-0.004664306,0.5664259,-0.2358144,0.9918147,0.002516976,-0.01021359,0.1272513,0.8817815,0.001664323,-0.464089,0.08414356,0.8381527,0.01073654,-0.05237029,0.5428096,0.9317476,-0.004940889,0.2634828,-0.2497976,-0.5081078,0.005794277,0.8099244,0.2929426,-0.4709907,0.003113483,0.8679749,0.1574091,0.9234261,0.002690146,0.3588583,0.1360063,0.9453711,0.001736972,0.3139406,0.08781651,0.8400789,0.01051958,0.1063128,0.5318406,
0.2995498,0.02227377,-0.007370303,0.9537922,0.2711624,0.02246884,-0.01557423,0.9621453,0.907836,-0.006242742,-0.3230072,-0.2673224,0.4688105,-0.006010459,0.8449487,-0.2573757,0.7611205,-0.00500728,0.6121237,-0.2144183,0.9911997,0.003020479,-0.02801667,0.1293409,0.8922313,0.001876689,-0.4443666,0.08036231,0.8469797,0.01236796,-0.0445337,0.5296124,0.8962499,-0.005824192,0.3667453,-0.2493996,-0.6433275,0.006345063,0.7157279,0.2717039,-0.1360852,0.003941151,0.9762088,0.1687653,0.9625009,0.0033496,0.2302333,0.1434343,0.8271557,0.001957028,0.5556859,0.08380251,0.8467523,0.01229191,0.07621559,0.526356,
0.3001445,0.02154069,-0.007467601,0.9536213,0.2711231,0.0217344,-0.01405835,0.9621966,0.9141521,-0.006069795,-0.3034501,-0.268714,0.4396585,-0.005813037,0.8604878,-0.2573472,0.8210052,-0.005115819,0.5240524,-0.2264808,0.9906272,0.002941703,-0.04109847,0.1302312,0.9118432,0.001815814,-0.4025873,0.08038732,0.8430831,0.01198462,-0.08698174,0.5305673,0.8935315,-0.005581407,0.3748541,-0.2470927,-0.6636947,0.006182414,0.6961033,0.2736998,-0.2960454,0.004300007,0.9360023,0.1903643,0.9633411,0.003289766,0.2252822,0.1456402,0.8161136,0.002013087,0.5709748,0.08912075,0.8441496,0.01205136,0.05118921,0.5335222,
0.2925827,0.02293981,-0.01117005,0.9558998,0.2870379,0.02297857,-0.01568909,0.9575151,0.9184196,-0.006482586,-0.288953,-0.2701288,0.3923833,-0.006556883,0.87826,-0.2732247,0.7547893,-0.005094264,0.6206492,-0.2122775,0.9896666,0.003299217,-0.04060643,0.1374781,0.9089107,0.00179217,-0.4102452,0.07467958,0.8436455,0.01270463,-0.08852044,0.5294007,0.8994899,-0.005691248,0.3669384,-0.2371538,-0.5950387,0.006581166,0.7554337,0.2742366,-0.5680237,0.005993674,0.784178,0.2497558,0.9631959,0.003621136,0.2224231,0.1508924,0.7931556,0.002075168,0.6028454,0.08647206,0.8368419,0.0130905,0.0444493,0.5454801,
0.295851,0.02818762,-0.01026834,0.954763,0.2936646,0.02819799,-0.02688509,0.9551142,0.9173107,-0.007849024,-0.2963073,-0.2658599,0.4138955,-0.008091024,0.8680542,-0.2740569,0.7791523,-0.006041801,0.5924569,-0.2046462,0.9904811,0.003935029,-0.03415604,0.1332862,0.9094587,0.002287748,-0.4085034,0.07748996,0.8477258,0.01554281,-0.06291023,0.5264615,0.8970088,-0.007253873,0.3673602,-0.2457011,0.7405992,-0.007950776,-0.6155678,-0.2693065,0.0715204,0.004928146,0.9833599,0.1669247,0.9643391,0.00426286,0.2217731,0.1443904,0.7712664,0.002627051,0.6302567,0.08898271,0.8284916,0.01636379,0.07822441,0.5542697,
0.2810386,0.01885817,-0.002492116,0.959508,0.2895209,0.01880847,-0.003778143,0.9569795,0.9252275,-0.005313498,-0.2661497,-0.270352,0.3606365,-0.005131284,0.8954059,-0.2610809,0.7582224,-0.004031106,0.6188822,-0.2051036,0.9901745,0.002714438,-0.02173708,0.1381112,0.9094861,0.001454827,-0.4090889,0.07402194,0.8472654,0.01043599,0.009324712,0.5309854,0.9430503,-0.004733235,0.2294244,-0.2408281,-0.4097892,0.005273454,0.8718098,0.2683146,-0.3086091,0.002320894,0.9438276,0.1180876,0.9675109,0.003048917,0.1996205,0.1551296,0.7635024,0.001579085,0.6407858,0.08034422,0.8372395,0.01060842,0.08705234,0.5397587,
0.4770275,0.01451804,-0.005273518,0.8787526,0.4102999,0.01496792,-0.1030754,0.9059832,0.9350603,-0.005133824,-0.1705154,-0.3107417,0.7602728,-0.004920614,0.5772821,-0.2978365,-0.4685828,-0.003613628,0.8559064,-0.2187268,0.972903,0.003815398,-0.0105935,0.2309396,0.898846,0.001691403,-0.4261362,0.1023777,0.8324745,0.009110598,-0.05298104,0.5514492,0.9455265,-0.005103835,0.1025566,-0.3089266,0.6971485,-0.003541196,-0.6841262,-0.2143426,0.01407646,0.007787065,0.881806,0.4713379,0.9574248,0.004148419,0.1423758,0.2510968,0.8157406,0.001647384,0.569756,0.0997134,0.8259126,0.008910268,0.164071,0.5393234,
0.4411133,0.02321156,-0.00529494,0.8971357,0.3912611,0.02379407,0.02435461,0.9196497,0.9589658,-0.00725871,-0.04028231,-0.2805519,0.8654268,-0.005259956,0.4579065,-0.2032993,0.05868878,-0.005499845,0.9753661,-0.2125711,0.9712417,0.006145643,-0.01518897,0.2375314,0.895765,0.002416998,-0.4345946,0.09341787,0.8308211,0.01431832,-0.0571868,0.5534085,0.854796,-0.006654851,0.4506899,-0.2572125,0.7419896,-0.00710305,-0.6115811,-0.2745355,-0.2349717,0.01087939,0.8762739,0.4204926,0.9570423,0.006582504,0.1389214,0.2544162,0.8026512,0.002510775,0.5884961,0.0970424,0.8222048,0.01411802,0.1613315,0.5456668,
0.4894569,0.07970162,-0.01294363,0.8682811,0.3596064,0.08116729,0.2867059,0.8842483,0.9175526,-0.02563402,-0.281875,-0.2792608,0.3319826,-0.02954445,0.8861827,-0.3218616,-0.360701,-0.02780756,0.8816742,-0.3029396,0.9544016,0.02659,0.06707366,0.2896754,0.7960813,0.007657694,-0.5993634,0.08342403,0.7920538,0.05579487,-0.008462433,0.6078374,0.7894202,-0.02876706,0.5270423,-0.3133925,0.7422935,-0.02828735,-0.5943347,-0.3081665,-0.1921895,0.03480748,0.9044671,0.3791978,0.9344599,0.02607251,0.2131377,0.2840377,0.7647777,0.008403745,0.6377012,0.09155162,0.8087857,0.05322466,0.08259329,0.5798372,
